svi_id,location_name,total_population,svi_score,poverty_pct,unemployment_pct,age65_pct,disability_pct,latitude,longitude,source_agency,source_status
06037001378,Los Angeles County fallback SVI tract 1378,3596,67.27,36.3,8.9,12.3,7.0,33.310389,-118.48240999999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001379,Los Angeles County fallback SVI tract 1379,4715,67.85,35.6,15.7,6.5,16.9,34.61631,-118.179019,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001380,Los Angeles County fallback SVI tract 1380,5836,38.32,13.5,5.2,16.5,4.3,33.348644,-117.830917,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001381,Los Angeles County fallback SVI tract 1381,4055,29.02,3.4,5.2,8.8,17.1,34.04176699999999,-118.682988,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001382,Los Angeles County fallback SVI tract 1382,5068,23.27,13.2,5.8,6.2,6.6,33.473056,-118.00387,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001383,Los Angeles County fallback SVI tract 1383,3040,69.86,31.6,11.1,16.6,14.9,34.701235,-117.894933,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001384,Los Angeles County fallback SVI tract 1384,3243,70.31,37.1,11.3,13.4,15.7,33.102993,-118.842684,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001385,Los Angeles County fallback SVI tract 1385,6814,54.43,15.5,10.1,10.1,20.5,33.75495,-118.52494999999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001386,Los Angeles County fallback SVI tract 1386,3921,42.04,13.0,6.9,13.1,13.3,34.736475,-118.00206299999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001387,Los Angeles County fallback SVI tract 1387,5581,71.8,23.7,13.7,23.4,10.7,34.788701999999994,-118.246459,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001388,Los Angeles County fallback SVI tract 1388,3658,58.86,12.6,12.3,22.1,19.2,33.460604000000004,-118.714609,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001389,Los Angeles County fallback SVI tract 1389,2736,34.0,21.7,5.9,9.0,6.1,33.460671000000005,-118.597001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001390,Los Angeles County fallback SVI tract 1390,7027,50.92,13.8,5.9,23.3,20.0,32.947025,-118.70441699999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001391,Los Angeles County fallback SVI tract 1391,4870,48.27,8.5,10.2,19.2,6.9,33.910807999999996,-118.01135099999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001392,Los Angeles County fallback SVI tract 1392,5689,27.98,3.1,1.8,7.3,19.5,34.505148,-118.634455,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001393,Los Angeles County fallback SVI tract 1393,4533,40.2,7.7,13.2,14.2,13.0,33.38419699999999,-118.83852200000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001394,Los Angeles County fallback SVI tract 1394,6854,41.69,5.0,13.1,20.8,7.0,33.987445,-118.76634200000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001395,Los Angeles County fallback SVI tract 1395,5446,53.87,14.3,9.9,14.9,13.9,34.431811,-118.78554799999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001396,Los Angeles County fallback SVI tract 1396,3809,17.31,8.2,4.5,6.4,5.6,33.655336999999996,-117.913752,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001397,Los Angeles County fallback SVI tract 1397,6813,54.03,33.7,5.5,20.4,10.5,32.824122,-117.923641,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001398,Los Angeles County fallback SVI tract 1398,4424,53.35,17.4,14.1,9.0,7.1,34.379916,-118.927415,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001399,Los Angeles County fallback SVI tract 1399,6940,47.6,8.1,15.1,14.6,17.6,34.738656000000006,-118.78346900000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001400,Los Angeles County fallback SVI tract 1400,5570,49.72,33.0,6.9,7.7,5.5,33.134135,-118.68952999999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001401,Los Angeles County fallback SVI tract 1401,5905,26.97,5.6,6.9,8.0,13.0,34.33828,-117.95055300000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001402,Los Angeles County fallback SVI tract 1402,5293,43.93,12.5,6.5,18.0,6.7,34.670534999999994,-118.280134,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001403,Los Angeles County fallback SVI tract 1403,1275,60.7,15.7,12.2,18.3,10.3,34.198191,-118.353177,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001404,Los Angeles County fallback SVI tract 1404,6927,66.85,27.4,2.4,21.8,18.2,34.69048299999999,-118.231152,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001405,Los Angeles County fallback SVI tract 1405,3993,59.83,21.4,11.3,15.0,11.2,33.168811999999996,-118.18310299999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001406,Los Angeles County fallback SVI tract 1406,4034,70.69,34.8,12.0,21.0,6.6,34.50473099999999,-118.18685,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001407,Los Angeles County fallback SVI tract 1407,1607,42.49,6.6,12.0,18.9,5.6,33.865632999999995,-118.625792,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001408,Los Angeles County fallback SVI tract 1408,3086,61.6,23.0,12.8,13.1,13.7,33.658421,-118.44857300000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001409,Los Angeles County fallback SVI tract 1409,2375,26.88,7.6,3.0,17.3,10.9,33.776523,-118.19739299999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001410,Los Angeles County fallback SVI tract 1410,6480,39.16,5.1,12.6,18.7,5.6,34.414024,-118.105556,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001411,Los Angeles County fallback SVI tract 1411,6582,55.21,28.2,10.2,16.4,11.8,33.268706,-118.702287,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001412,Los Angeles County fallback SVI tract 1412,4095,47.32,12.8,3.2,15.5,18.1,33.016116000000004,-118.676118,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001413,Los Angeles County fallback SVI tract 1413,1516,41.06,8.2,12.8,12.2,8.5,33.145695,-118.00945999999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001414,Los Angeles County fallback SVI tract 1414,3767,50.67,27.3,6.2,13.5,16.2,34.777169,-118.58449599999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001415,Los Angeles County fallback SVI tract 1415,2324,54.05,30.1,5.4,19.4,7.1,33.175881999999994,-117.88582899999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001416,Los Angeles County fallback SVI tract 1416,6877,56.97,30.7,12.8,10.5,5.7,34.559849,-117.693282,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001417,Los Angeles County fallback SVI tract 1417,3985,37.26,10.7,2.0,13.9,9.6,34.3371,-118.545211,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001418,Los Angeles County fallback SVI tract 1418,3953,57.57,27.9,4.4,5.1,19.9,32.93314,-117.870587,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001419,Los Angeles County fallback SVI tract 1419,7077,42.54,17.4,11.0,15.6,5.9,34.292931,-118.390101,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001420,Los Angeles County fallback SVI tract 1420,5710,42.64,16.6,4.7,15.5,10.6,33.325343999999994,-118.67659499999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001421,Los Angeles County fallback SVI tract 1421,2422,57.33,26.3,3.9,6.2,21.2,32.933043999999995,-118.20564999999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001422,Los Angeles County fallback SVI tract 1422,2478,43.28,14.7,1.6,23.0,10.0,34.218912,-117.745462,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001423,Los Angeles County fallback SVI tract 1423,7155,42.04,7.0,11.0,8.7,21.3,33.922371,-118.465903,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001424,Los Angeles County fallback SVI tract 1424,3319,44.39,9.8,8.9,6.8,19.9,32.856176999999995,-118.76908700000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001425,Los Angeles County fallback SVI tract 1425,3267,26.89,3.9,4.4,17.9,4.1,33.756890999999996,-118.93419899999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001426,Los Angeles County fallback SVI tract 1426,5926,29.22,3.9,1.8,17.0,18.8,34.55703,-118.84315,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001427,Los Angeles County fallback SVI tract 1427,6321,55.89,20.2,4.3,18.6,13.9,33.935536,-118.11085299999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001428,Los Angeles County fallback SVI tract 1428,4561,58.85,22.2,2.1,21.9,20.7,32.887699999999995,-118.60621800000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001429,Los Angeles County fallback SVI tract 1429,5208,33.29,13.6,2.5,13.3,7.3,34.652680999999994,-118.449704,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001430,Los Angeles County fallback SVI tract 1430,3369,65.97,37.9,7.8,23.6,8.3,33.509747999999995,-117.925036,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001431,Los Angeles County fallback SVI tract 1431,5619,49.39,21.6,5.4,11.8,8.8,34.203674,-117.963501,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001432,Los Angeles County fallback SVI tract 1432,2571,41.95,5.3,5.2,18.8,10.9,33.83950599999999,-118.50268000000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001433,Los Angeles County fallback SVI tract 1433,5705,34.29,18.6,3.5,8.9,8.2,34.135999,-118.678089,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001434,Los Angeles County fallback SVI tract 1434,6527,49.7,9.3,5.4,22.3,11.3,34.499863,-118.579145,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001435,Los Angeles County fallback SVI tract 1435,4260,58.2,34.2,12.2,7.7,12.8,33.495867999999994,-118.17885100000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001436,Los Angeles County fallback SVI tract 1436,2951,45.6,20.8,5.7,15.3,17.6,33.013484999999996,-117.84797499999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001437,Los Angeles County fallback SVI tract 1437,5897,48.06,15.5,6.4,18.0,6.8,34.524007,-118.735131,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001438,Los Angeles County fallback SVI tract 1438,2667,37.32,14.4,10.4,6.0,5.2,33.722834,-118.00077700000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001439,Los Angeles County fallback SVI tract 1439,5509,60.47,35.1,9.7,6.3,20.6,32.933651,-117.78946599999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001440,Los Angeles County fallback SVI tract 1440,3152,40.1,12.2,3.6,24.0,14.1,33.916457,-118.795785,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001441,Los Angeles County fallback SVI tract 1441,5839,57.36,24.5,8.6,17.4,9.4,34.216443,-117.92724899999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001442,Los Angeles County fallback SVI tract 1442,6727,68.7,31.8,9.0,14.9,20.2,33.190976,-118.149856,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001443,Los Angeles County fallback SVI tract 1443,4011,51.29,4.2,15.0,18.2,8.5,33.254692999999996,-117.758117,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001444,Los Angeles County fallback SVI tract 1444,5852,61.97,31.2,10.7,12.6,20.0,33.83446,-118.42914699999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001445,Los Angeles County fallback SVI tract 1445,4872,46.99,20.0,5.0,15.1,12.3,33.990981999999995,-118.80749599999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001446,Los Angeles County fallback SVI tract 1446,1393,34.6,10.0,2.6,10.4,18.3,34.133064000000005,-117.80952500000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001447,Los Angeles County fallback SVI tract 1447,3321,47.48,11.1,5.7,23.7,15.1,33.520113,-118.530257,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001448,Los Angeles County fallback SVI tract 1448,5279,54.39,37.8,1.8,17.5,13.7,34.191161,-117.740065,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001449,Los Angeles County fallback SVI tract 1449,5520,33.64,8.4,2.5,15.7,11.2,33.84529199999999,-118.824674,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001450,Los Angeles County fallback SVI tract 1450,6512,32.91,4.8,2.3,20.2,14.1,33.551998,-118.424136,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001451,Los Angeles County fallback SVI tract 1451,6613,29.21,3.8,7.3,20.7,5.7,34.254498,-118.42328400000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001452,Los Angeles County fallback SVI tract 1452,1074,36.16,19.7,1.7,19.3,5.8,33.92581,-118.87050199999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001453,Los Angeles County fallback SVI tract 1453,2745,46.41,25.8,8.8,15.1,6.1,32.927324,-118.22240199999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001454,Los Angeles County fallback SVI tract 1454,4884,75.75,37.2,11.5,15.6,17.2,33.410391999999995,-117.687129,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001455,Los Angeles County fallback SVI tract 1455,5582,33.97,3.9,1.9,13.1,19.6,34.578841,-118.85325399999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001456,Los Angeles County fallback SVI tract 1456,5943,56.01,19.1,10.8,15.7,19.5,34.373635,-118.90565799999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001457,Los Angeles County fallback SVI tract 1457,2273,48.09,13.0,1.5,21.8,18.2,32.810062,-118.492913,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001458,Los Angeles County fallback SVI tract 1458,5071,68.65,20.4,14.1,13.8,19.6,34.575742000000005,-118.649532,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001459,Los Angeles County fallback SVI tract 1459,2091,45.41,14.1,8.6,9.8,19.5,34.424604,-118.02796699999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001460,Los Angeles County fallback SVI tract 1460,4264,50.45,25.1,11.7,15.0,6.2,33.993134,-118.80326400000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001461,Los Angeles County fallback SVI tract 1461,2079,52.66,27.2,6.5,21.2,9.6,34.785136,-117.85459800000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001462,Los Angeles County fallback SVI tract 1462,6840,66.62,31.3,13.5,19.8,6.0,33.041646,-118.14732799999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001463,Los Angeles County fallback SVI tract 1463,983,18.12,10.6,2.3,5.5,5.7,33.598510999999995,-118.38757000000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001464,Los Angeles County fallback SVI tract 1464,6787,59.1,31.5,8.0,7.3,20.7,33.397310999999995,-118.61161899999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001465,Los Angeles County fallback SVI tract 1465,1148,68.15,38.0,4.2,16.7,19.9,34.588435,-118.269392,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001466,Los Angeles County fallback SVI tract 1466,2681,54.45,18.5,15.0,13.9,13.9,34.631098,-118.652818,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001467,Los Angeles County fallback SVI tract 1467,4604,59.35,9.3,13.2,16.3,17.3,33.152668999999996,-118.67665600000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001468,Los Angeles County fallback SVI tract 1468,4199,65.29,11.1,15.9,22.2,15.1,33.346446,-118.931655,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001469,Los Angeles County fallback SVI tract 1469,904,54.54,28.4,12.9,9.4,10.9,33.44846,-118.53417200000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001470,Los Angeles County fallback SVI tract 1470,5342,66.41,36.8,6.2,14.5,13.1,34.10971299999999,-118.160785,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001471,Los Angeles County fallback SVI tract 1471,6022,52.42,15.6,14.6,6.0,13.1,34.375862,-117.656726,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001472,Los Angeles County fallback SVI tract 1472,4239,49.08,5.1,9.7,20.8,8.7,34.732200999999996,-118.903764,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001473,Los Angeles County fallback SVI tract 1473,4269,48.69,8.3,9.2,9.7,16.5,33.618145,-117.760822,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001474,Los Angeles County fallback SVI tract 1474,6176,70.64,30.2,14.6,18.7,12.2,34.70876499999999,-118.940507,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001475,Los Angeles County fallback SVI tract 1475,3758,32.99,7.5,2.5,21.3,13.5,33.717622,-118.278547,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001476,Los Angeles County fallback SVI tract 1476,860,48.09,17.3,6.6,18.5,17.5,33.712553,-117.70571199999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001477,Los Angeles County fallback SVI tract 1477,850,57.87,16.0,8.4,14.4,19.4,33.040732000000006,-117.892101,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001478,Los Angeles County fallback SVI tract 1478,6523,39.41,13.1,2.7,15.8,11.5,32.87882,-118.450953,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001479,Los Angeles County fallback SVI tract 1479,3361,40.9,12.0,11.5,9.0,10.3,33.855921,-118.548931,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001480,Los Angeles County fallback SVI tract 1480,6203,55.88,25.8,8.6,6.0,16.2,34.586186,-117.921472,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001481,Los Angeles County fallback SVI tract 1481,7053,46.38,24.2,5.9,10.6,11.9,33.992436,-118.31917100000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001482,Los Angeles County fallback SVI tract 1482,6339,51.35,19.7,14.9,13.6,10.8,33.366547,-117.89297900000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001483,Los Angeles County fallback SVI tract 1483,6621,37.72,21.3,7.4,9.2,4.8,33.077581,-118.063014,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001484,Los Angeles County fallback SVI tract 1484,3422,31.29,13.2,12.1,7.3,5.2,33.718904,-118.546092,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001485,Los Angeles County fallback SVI tract 1485,7178,59.25,22.3,12.6,10.1,17.8,33.954159999999995,-118.03633199999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001486,Los Angeles County fallback SVI tract 1486,4705,61.42,22.1,8.0,22.2,20.2,32.890865,-118.30098600000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001487,Los Angeles County fallback SVI tract 1487,3577,59.45,5.0,15.2,15.6,20.9,33.7657,-118.84687100000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001488,Los Angeles County fallback SVI tract 1488,5186,58.65,12.7,15.1,21.9,10.4,33.083949000000004,-118.07764,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001489,Los Angeles County fallback SVI tract 1489,6647,58.2,35.8,4.3,13.7,13.6,33.926213,-118.762734,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001490,Los Angeles County fallback SVI tract 1490,1734,54.33,34.4,1.7,11.1,9.0,33.519408,-118.37141299999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001491,Los Angeles County fallback SVI tract 1491,2441,49.92,15.2,9.3,8.1,12.7,33.096225999999994,-117.901309,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001492,Los Angeles County fallback SVI tract 1492,1144,61.36,21.9,12.7,6.7,17.4,32.780663999999994,-118.152407,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001493,Los Angeles County fallback SVI tract 1493,4512,55.78,12.8,8.0,21.1,11.8,34.245961,-117.944018,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001494,Los Angeles County fallback SVI tract 1494,1717,49.92,21.0,8.3,10.2,12.4,34.341763,-118.74870700000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001495,Los Angeles County fallback SVI tract 1495,5493,40.77,9.9,12.7,23.4,4.4,33.395448,-117.93346299999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001496,Los Angeles County fallback SVI tract 1496,2697,46.61,13.4,2.1,23.6,11.3,33.129181,-118.43995199999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001497,Los Angeles County fallback SVI tract 1497,2020,63.76,16.2,14.4,8.8,21.5,33.336999000000006,-118.614898,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001498,Los Angeles County fallback SVI tract 1498,3253,33.14,12.0,8.1,13.9,7.0,33.136801000000006,-117.75632800000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001499,Los Angeles County fallback SVI tract 1499,2372,47.26,22.6,2.5,12.8,10.0,34.459052,-118.602333,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001500,Los Angeles County fallback SVI tract 1500,5276,30.23,14.6,3.7,10.4,9.4,33.438776,-117.796272,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001501,Los Angeles County fallback SVI tract 1501,2919,59.52,35.1,6.1,6.6,13.3,34.504346999999996,-118.08742500000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001502,Los Angeles County fallback SVI tract 1502,3461,46.96,9.4,5.6,19.6,16.9,34.623101,-118.898745,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001503,Los Angeles County fallback SVI tract 1503,3094,51.31,11.0,13.1,16.0,10.2,32.964856999999995,-118.67635399999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001504,Los Angeles County fallback SVI tract 1504,3288,31.17,5.8,2.2,8.0,19.2,33.157228999999994,-118.438746,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001505,Los Angeles County fallback SVI tract 1505,6708,45.11,7.7,9.7,20.2,8.3,32.91884699999999,-118.844984,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001506,Los Angeles County fallback SVI tract 1506,5533,44.61,16.4,15.3,6.0,6.1,32.873444,-117.802099,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001507,Los Angeles County fallback SVI tract 1507,6474,75.31,35.4,11.9,11.1,14.2,32.786460999999996,-118.01401999999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001508,Los Angeles County fallback SVI tract 1508,4869,74.65,36.5,8.2,20.6,17.2,34.771488,-118.620237,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001509,Los Angeles County fallback SVI tract 1509,4207,40.64,14.1,10.7,7.6,7.0,34.200077,-118.018373,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001510,Los Angeles County fallback SVI tract 1510,2271,60.15,21.3,6.0,17.3,15.5,34.546185,-118.62879699999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001511,Los Angeles County fallback SVI tract 1511,2584,42.6,13.5,2.6,17.3,8.3,33.83653,-118.598237,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001512,Los Angeles County fallback SVI tract 1512,1999,26.01,12.2,7.2,6.5,7.8,33.437035,-118.14724100000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001513,Los Angeles County fallback SVI tract 1513,3668,55.89,36.8,11.1,15.4,4.5,34.427648,-118.55449300000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001514,Los Angeles County fallback SVI tract 1514,6744,69.3,32.7,10.1,21.2,18.6,34.672872,-118.01528499999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001515,Los Angeles County fallback SVI tract 1515,5701,44.87,14.1,5.4,8.8,21.9,33.876507999999994,-118.32273599999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001516,Los Angeles County fallback SVI tract 1516,2915,43.3,15.2,5.8,10.9,12.6,34.30055,-118.831701,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001517,Los Angeles County fallback SVI tract 1517,3103,62.19,37.3,2.7,7.5,21.6,33.305097,-118.35919200000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001518,Los Angeles County fallback SVI tract 1518,3449,69.71,37.2,10.2,16.8,15.3,33.240684,-117.895566,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001519,Los Angeles County fallback SVI tract 1519,4162,61.55,29.3,9.3,19.1,18.7,33.154872,-118.568941,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001520,Los Angeles County fallback SVI tract 1520,6371,55.25,33.7,1.9,13.0,14.3,34.196961,-117.946787,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001521,Los Angeles County fallback SVI tract 1521,5973,28.96,7.4,1.7,11.5,13.1,33.38954699999999,-118.022803,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001522,Los Angeles County fallback SVI tract 1522,5024,70.42,37.2,13.8,8.0,14.9,33.558947,-118.85655999999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001523,Los Angeles County fallback SVI tract 1523,2296,36.45,17.0,7.7,11.8,11.2,33.330082,-118.2757,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001524,Los Angeles County fallback SVI tract 1524,5781,46.35,26.9,2.4,14.7,18.1,33.106172,-117.897919,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
