image,damage_level,building_count,area_m2
hurricane-matthew_00000378,完好,1,35.0
hurricane-matthew_00000378,轻微损毁,0,0.0
hurricane-matthew_00000378,严重损毁,0,0.0
hurricane-matthew_00000378,完全损毁,0,0.0
hurricane-matthew_00000382,完好,0,0.0
hurricane-matthew_00000382,轻微损毁,0,0.0
hurricane-matthew_00000382,严重损毁,1,24.0
hurricane-matthew_00000382,完全损毁,21,1861.0
hurricane-matthew_00000383,完好,0,0.0
hurricane-matthew_00000383,轻微损毁,0,0.0
hurricane-matthew_00000383,严重损毁,0,0.0
hurricane-matthew_00000383,完全损毁,38,3141.0
hurricane-matthew_00000394,完好,0,0.0
hurricane-matthew_00000394,轻微损毁,0,0.0
hurricane-matthew_00000394,严重损毁,0,0.0
hurricane-matthew_00000394,完全损毁,3,123.0
hurricane-matthew_00000395,完好,2,177.0
hurricane-matthew_00000395,轻微损毁,2,164.0
hurricane-matthew_00000395,严重损毁,4,934.0
hurricane-matthew_00000395,完全损毁,31,2670.0
hurricane-matthew_00000396,完好,0,0.0
hurricane-matthew_00000396,轻微损毁,0,0.0
hurricane-matthew_00000396,严重损毁,0,0.0
hurricane-matthew_00000396,完全损毁,30,2426.0
hurricane-matthew_00000397,完好,0,0.0
hurricane-matthew_00000397,轻微损毁,0,0.0
hurricane-matthew_00000397,严重损毁,0,0.0
hurricane-matthew_00000397,完全损毁,1,18.0
hurricane-michael_00000015,完好,1,36.0
hurricane-michael_00000015,轻微损毁,0,0.0
hurricane-michael_00000015,严重损毁,0,0.0
hurricane-michael_00000015,完全损毁,1,64.0
hurricane-michael_00000018,完好,30,4640.0
hurricane-michael_00000018,轻微损毁,25,5163.0
hurricane-michael_00000018,严重损毁,0,0.0
hurricane-michael_00000018,完全损毁,0,0.0
hurricane-michael_00000019,完好,14,3209.0
hurricane-michael_00000019,轻微损毁,4,1234.0
hurricane-michael_00000019,严重损毁,0,0.0
hurricane-michael_00000019,完全损毁,0,0.0
hurricane-michael_00000022,完好,9,1973.0
hurricane-michael_00000022,轻微损毁,6,2349.0
hurricane-michael_00000022,严重损毁,2,2179.0
hurricane-michael_00000022,完全损毁,0,0.0
hurricane-michael_00000030,完好,29,9444.0
hurricane-michael_00000030,轻微损毁,6,3986.0
hurricane-michael_00000030,严重损毁,3,504.0
hurricane-michael_00000030,完全损毁,1,56.0
hurricane-michael_00000031,完好,9,3038.0
hurricane-michael_00000031,轻微损毁,9,2513.0
hurricane-michael_00000031,严重损毁,0,0.0
hurricane-michael_00000031,完全损毁,0,0.0
hurricane-michael_00000032,完好,2,348.0
hurricane-michael_00000032,轻微损毁,3,233.0
hurricane-michael_00000032,严重损毁,3,156.0
hurricane-michael_00000032,完全损毁,0,0.0
hurricane-michael_00000042,完好,114,31004.0
hurricane-michael_00000042,轻微损毁,12,3999.0
hurricane-michael_00000042,严重损毁,0,0.0
hurricane-michael_00000042,完全损毁,0,0.0
hurricane-michael_00000057,完好,1,1639.0
hurricane-michael_00000057,轻微损毁,0,0.0
hurricane-michael_00000057,严重损毁,0,0.0
hurricane-michael_00000057,完全损毁,0,0.0
hurricane-michael_00000069,完好,64,15122.0
hurricane-michael_00000069,轻微损毁,16,5383.0
hurricane-michael_00000069,严重损毁,3,594.0
hurricane-michael_00000069,完全损毁,3,658.0
hurricane-michael_00000070,完好,1,44.0
hurricane-michael_00000070,轻微损毁,1,242.0
hurricane-michael_00000070,严重损毁,0,0.0
hurricane-michael_00000070,完全损毁,0,0.0
hurricane-michael_00000071,完好,12,3777.0
hurricane-michael_00000071,轻微损毁,7,2274.0
hurricane-michael_00000071,严重损毁,0,0.0
hurricane-michael_00000071,完全损毁,1,98.0
hurricane-michael_00000074,完好,130,52210.0
hurricane-michael_00000074,轻微损毁,27,11501.0
hurricane-michael_00000074,严重损毁,0,0.0
hurricane-michael_00000074,完全损毁,0,0.0
hurricane-michael_00000079,完好,58,22647.0
hurricane-michael_00000079,轻微损毁,4,1505.0
hurricane-michael_00000079,严重损毁,0,0.0
hurricane-michael_00000079,完全损毁,0,0.0
hurricane-michael_00000082,完好,61,12053.0
hurricane-michael_00000082,轻微损毁,14,2936.0
hurricane-michael_00000082,严重损毁,0,0.0
hurricane-michael_00000082,完全损毁,1,194.0
hurricane-michael_00000089,完好,13,1186.0
hurricane-michael_00000089,轻微损毁,1,112.0
hurricane-michael_00000089,严重损毁,0,0.0
hurricane-michael_00000089,完全损毁,1,96.0
hurricane-michael_00000091,完好,3,218.0
hurricane-michael_00000091,轻微损毁,0,0.0
hurricane-michael_00000091,严重损毁,0,0.0
hurricane-michael_00000091,完全损毁,0,0.0
hurricane-michael_00000095,完好,38,6536.0
hurricane-michael_00000095,轻微损毁,13,2994.0
hurricane-michael_00000095,严重损毁,2,110.0
hurricane-michael_00000095,完全损毁,0,0.0
hurricane-michael_00000105,完好,15,22763.0
hurricane-michael_00000105,轻微损毁,0,0.0
hurricane-michael_00000105,严重损毁,0,0.0
hurricane-michael_00000105,完全损毁,0,0.0
hurricane-michael_00000106,完好,0,0.0
hurricane-michael_00000106,轻微损毁,0,0.0
hurricane-michael_00000106,严重损毁,0,0.0
hurricane-michael_00000106,完全损毁,0,0.0
hurricane-michael_00000107,完好,29,6346.0
hurricane-michael_00000107,轻微损毁,6,1498.0
hurricane-michael_00000107,严重损毁,1,30.0
hurricane-michael_00000107,完全损毁,6,1755.0
hurricane-michael_00000113,完好,15,6747.0
hurricane-michael_00000113,轻微损毁,9,1003.0
hurricane-michael_00000113,严重损毁,6,3583.0
hurricane-michael_00000113,完全损毁,4,397.0
hurricane-michael_00000116,完好,1,101.0
hurricane-michael_00000116,轻微损毁,0,0.0
hurricane-michael_00000116,严重损毁,0,0.0
hurricane-michael_00000116,完全损毁,2,82.0
hurricane-michael_00000121,完好,56,11172.0
hurricane-michael_00000121,轻微损毁,24,4339.0
hurricane-michael_00000121,严重损毁,2,195.0
hurricane-michael_00000121,完全损毁,2,608.0
hurricane-michael_00000123,完好,46,21682.0
hurricane-michael_00000123,轻微损毁,16,4816.0
hurricane-michael_00000123,严重损毁,1,256.0
hurricane-michael_00000123,完全损毁,0,0.0
hurricane-michael_00000128,完好,55,20918.0
hurricane-michael_00000128,轻微损毁,22,10909.0
hurricane-michael_00000128,严重损毁,0,0.0
hurricane-michael_00000128,完全损毁,0,0.0
hurricane-michael_00000129,完好,34,5923.0
hurricane-michael_00000129,轻微损毁,22,4012.0
hurricane-michael_00000129,严重损毁,2,1219.0
hurricane-michael_00000129,完全损毁,1,82.0
hurricane-michael_00000138,完好,17,5833.0
hurricane-michael_00000138,轻微损毁,18,7113.0
hurricane-michael_00000138,严重损毁,0,0.0
hurricane-michael_00000138,完全损毁,0,0.0
hurricane-michael_00000139,完好,3,7128.0
hurricane-michael_00000139,轻微损毁,3,1325.0
hurricane-michael_00000139,严重损毁,0,0.0
hurricane-michael_00000139,完全损毁,2,407.0
hurricane-michael_00000149,完好,26,30848.0
hurricane-michael_00000149,轻微损毁,0,0.0
hurricane-michael_00000149,严重损毁,1,2440.0
hurricane-michael_00000149,完全损毁,1,124.0
hurricane-michael_00000155,完好,65,26889.0
hurricane-michael_00000155,轻微损毁,3,1747.0
hurricane-michael_00000155,严重损毁,1,160.0
hurricane-michael_00000155,完全损毁,0,0.0
hurricane-michael_00000163,完好,79,28137.0
hurricane-michael_00000163,轻微损毁,15,4396.0
hurricane-michael_00000163,严重损毁,0,0.0
hurricane-michael_00000163,完全损毁,0,0.0
hurricane-michael_00000168,完好,42,9285.0
hurricane-michael_00000168,轻微损毁,12,2423.0
hurricane-michael_00000168,严重损毁,0,0.0
hurricane-michael_00000168,完全损毁,0,0.0
hurricane-michael_00000169,完好,26,10324.0
hurricane-michael_00000169,轻微损毁,5,6092.0
hurricane-michael_00000169,严重损毁,0,0.0
hurricane-michael_00000169,完全损毁,1,1781.0
hurricane-michael_00000176,完好,64,25221.0
hurricane-michael_00000176,轻微损毁,8,3205.0
hurricane-michael_00000176,严重损毁,1,2079.0
hurricane-michael_00000176,完全损毁,2,121.0
hurricane-michael_00000178,完好,49,5884.0
hurricane-michael_00000178,轻微损毁,13,4081.0
hurricane-michael_00000178,严重损毁,6,2203.0
hurricane-michael_00000178,完全损毁,4,1285.0
hurricane-michael_00000179,完好,25,13147.0
hurricane-michael_00000179,轻微损毁,8,1186.0
hurricane-michael_00000179,严重损毁,0,0.0
hurricane-michael_00000179,完全损毁,5,854.0
hurricane-michael_00000182,完好,59,14102.0
hurricane-michael_00000182,轻微损毁,18,4443.0
hurricane-michael_00000182,严重损毁,3,571.0
hurricane-michael_00000182,完全损毁,4,250.0
hurricane-michael_00000191,完好,58,25829.0
hurricane-michael_00000191,轻微损毁,7,3636.0
hurricane-michael_00000191,严重损毁,0,0.0
hurricane-michael_00000191,完全损毁,0,0.0
hurricane-michael_00000193,完好,20,11372.0
hurricane-michael_00000193,轻微损毁,7,5609.0
hurricane-michael_00000193,严重损毁,7,3538.0
hurricane-michael_00000193,完全损毁,2,661.0
hurricane-michael_00000197,完好,50,30389.0
hurricane-michael_00000197,轻微损毁,19,13730.0
hurricane-michael_00000197,严重损毁,4,629.0
hurricane-michael_00000197,完全损毁,1,851.0
hurricane-michael_00000198,完好,53,10234.0
hurricane-michael_00000198,轻微损毁,15,3927.0
hurricane-michael_00000198,严重损毁,1,107.0
hurricane-michael_00000198,完全损毁,2,2234.0
hurricane-michael_00000203,完好,31,9204.0
hurricane-michael_00000203,轻微损毁,13,7509.0
hurricane-michael_00000203,严重损毁,6,1265.0
hurricane-michael_00000203,完全损毁,2,1171.0
hurricane-michael_00000218,完好,23,12084.0
hurricane-michael_00000218,轻微损毁,9,2153.0
hurricane-michael_00000218,严重损毁,1,1120.0
hurricane-michael_00000218,完全损毁,0,0.0
hurricane-michael_00000235,完好,6,2744.0
hurricane-michael_00000235,轻微损毁,3,1005.0
hurricane-michael_00000235,严重损毁,0,0.0
hurricane-michael_00000235,完全损毁,0,0.0
hurricane-michael_00000242,完好,28,13014.0
hurricane-michael_00000242,轻微损毁,13,7041.0
hurricane-michael_00000242,严重损毁,1,846.0
hurricane-michael_00000242,完全损毁,0,0.0
hurricane-michael_00000254,完好,46,16436.0
hurricane-michael_00000254,轻微损毁,35,16764.0
hurricane-michael_00000254,严重损毁,5,2991.0
hurricane-michael_00000254,完全损毁,0,0.0
hurricane-michael_00000255,完好,15,31079.0
hurricane-michael_00000255,轻微损毁,1,1175.0
hurricane-michael_00000255,严重损毁,1,517.0
hurricane-michael_00000255,完全损毁,0,0.0
hurricane-michael_00000256,完好,24,5495.0
hurricane-michael_00000256,轻微损毁,11,4038.0
hurricane-michael_00000256,严重损毁,6,4194.0
hurricane-michael_00000256,完全损毁,0,0.0
hurricane-michael_00000264,完好,78,18301.0
hurricane-michael_00000264,轻微损毁,25,5652.0
hurricane-michael_00000264,严重损毁,3,3396.0
hurricane-michael_00000264,完全损毁,3,329.0
hurricane-michael_00000270,完好,24,2793.0
hurricane-michael_00000270,轻微损毁,12,2677.0
hurricane-michael_00000270,严重损毁,0,0.0
hurricane-michael_00000270,完全损毁,0,0.0
hurricane-michael_00000277,完好,6,431.0
hurricane-michael_00000277,轻微损毁,3,930.0
hurricane-michael_00000277,严重损毁,2,1075.0
hurricane-michael_00000277,完全损毁,1,176.0
hurricane-michael_00000278,完好,31,3424.0
hurricane-michael_00000278,轻微损毁,7,988.0
hurricane-michael_00000278,严重损毁,0,0.0
hurricane-michael_00000278,完全损毁,0,0.0
hurricane-michael_00000291,完好,20,2852.0
hurricane-michael_00000291,轻微损毁,2,142.0
hurricane-michael_00000291,严重损毁,0,0.0
hurricane-michael_00000291,完全损毁,0,0.0
hurricane-michael_00000314,完好,8,1523.0
hurricane-michael_00000314,轻微损毁,2,115.0
hurricane-michael_00000314,严重损毁,0,0.0
hurricane-michael_00000314,完全损毁,1,72.0
hurricane-michael_00000316,完好,19,2886.0
hurricane-michael_00000316,轻微损毁,6,979.0
hurricane-michael_00000316,严重损毁,0,0.0
hurricane-michael_00000316,完全损毁,0,0.0
hurricane-michael_00000327,完好,32,5713.0
hurricane-michael_00000327,轻微损毁,11,2658.0
hurricane-michael_00000327,严重损毁,2,202.0
hurricane-michael_00000327,完全损毁,4,230.0
hurricane-michael_00000342,完好,16,5113.0
hurricane-michael_00000342,轻微损毁,1,172.0
hurricane-michael_00000342,严重损毁,0,0.0
hurricane-michael_00000342,完全损毁,0,0.0
hurricane-michael_00000346,完好,0,0.0
hurricane-michael_00000346,轻微损毁,0,0.0
hurricane-michael_00000346,严重损毁,0,0.0
hurricane-michael_00000346,完全损毁,0,0.0
hurricane-michael_00000352,完好,12,2073.0
hurricane-michael_00000352,轻微损毁,1,194.0
hurricane-michael_00000352,严重损毁,1,63.0
hurricane-michael_00000352,完全损毁,1,25.0
hurricane-michael_00000354,完好,107,31964.0
hurricane-michael_00000354,轻微损毁,24,8490.0
hurricane-michael_00000354,严重损毁,1,324.0
hurricane-michael_00000354,完全损毁,0,0.0
hurricane-michael_00000366,完好,1,697.0
hurricane-michael_00000366,轻微损毁,0,0.0
hurricane-michael_00000366,严重损毁,0,0.0
hurricane-michael_00000366,完全损毁,0,0.0
hurricane-michael_00000368,完好,69,18079.0
hurricane-michael_00000368,轻微损毁,15,3313.0
hurricane-michael_00000368,严重损毁,1,471.0
hurricane-michael_00000368,完全损毁,2,269.0
hurricane-michael_00000372,完好,38,6271.0
hurricane-michael_00000372,轻微损毁,8,2522.0
hurricane-michael_00000372,严重损毁,0,0.0
hurricane-michael_00000372,完全损毁,0,0.0
hurricane-michael_00000373,完好,0,0.0
hurricane-michael_00000373,轻微损毁,0,0.0
hurricane-michael_00000373,严重损毁,0,0.0
hurricane-michael_00000373,完全损毁,0,0.0
hurricane-michael_00000375,完好,0,0.0
hurricane-michael_00000375,轻微损毁,0,0.0
hurricane-michael_00000375,严重损毁,0,0.0
hurricane-michael_00000375,完全损毁,0,0.0
hurricane-michael_00000378,完好,31,4252.0
hurricane-michael_00000378,轻微损毁,11,2510.0
hurricane-michael_00000378,严重损毁,0,0.0
hurricane-michael_00000378,完全损毁,0,0.0
hurricane-michael_00000384,完好,0,0.0
hurricane-michael_00000384,轻微损毁,0,0.0
hurricane-michael_00000384,严重损毁,0,0.0
hurricane-michael_00000384,完全损毁,0,0.0
hurricane-michael_00000385,完好,6,6393.0
hurricane-michael_00000385,轻微损毁,0,0.0
hurricane-michael_00000385,严重损毁,0,0.0
hurricane-michael_00000385,完全损毁,0,0.0
hurricane-michael_00000390,完好,0,0.0
hurricane-michael_00000390,轻微损毁,0,0.0
hurricane-michael_00000390,严重损毁,0,0.0
hurricane-michael_00000390,完全损毁,1,49.0
hurricane-michael_00000395,完好,0,0.0
hurricane-michael_00000395,轻微损毁,0,0.0
hurricane-michael_00000395,严重损毁,0,0.0
hurricane-michael_00000395,完全损毁,0,0.0
hurricane-michael_00000397,完好,25,6360.0
hurricane-michael_00000397,轻微损毁,4,2028.0
hurricane-michael_00000397,严重损毁,1,418.0
hurricane-michael_00000397,完全损毁,0,0.0
hurricane-michael_00000398,完好,3,341.0
hurricane-michael_00000398,轻微损毁,1,91.0
hurricane-michael_00000398,严重损毁,0,0.0
hurricane-michael_00000398,完全损毁,2,394.0
hurricane-michael_00000399,完好,150,48281.0
hurricane-michael_00000399,轻微损毁,19,6642.0
hurricane-michael_00000399,严重损毁,0,0.0
hurricane-michael_00000399,完全损毁,0,0.0
hurricane-michael_00000414,完好,20,15063.0
hurricane-michael_00000414,轻微损毁,6,1255.0
hurricane-michael_00000414,严重损毁,0,0.0
hurricane-michael_00000414,完全损毁,0,0.0
hurricane-michael_00000418,完好,26,7941.0
hurricane-michael_00000418,轻微损毁,6,1280.0
hurricane-michael_00000418,严重损毁,0,0.0
hurricane-michael_00000418,完全损毁,1,24.0
hurricane-michael_00000420,完好,43,8160.0
hurricane-michael_00000420,轻微损毁,14,3055.0
hurricane-michael_00000420,严重损毁,0,0.0
hurricane-michael_00000420,完全损毁,0,0.0
hurricane-michael_00000426,完好,68,14286.0
hurricane-michael_00000426,轻微损毁,13,3778.0
hurricane-michael_00000426,严重损毁,0,0.0
hurricane-michael_00000426,完全损毁,2,782.0
hurricane-michael_00000428,完好,70,18104.0
hurricane-michael_00000428,轻微损毁,20,7647.0
hurricane-michael_00000428,严重损毁,0,0.0
hurricane-michael_00000428,完全损毁,0,0.0
hurricane-michael_00000429,完好,36,10732.0
hurricane-michael_00000429,轻微损毁,8,2640.0
hurricane-michael_00000429,严重损毁,0,0.0
hurricane-michael_00000429,完全损毁,3,342.0
hurricane-michael_00000431,完好,76,16531.0
hurricane-michael_00000431,轻微损毁,16,3718.0
hurricane-michael_00000431,严重损毁,1,164.0
hurricane-michael_00000431,完全损毁,0,0.0
hurricane-michael_00000436,完好,19,4574.0
hurricane-michael_00000436,轻微损毁,9,2890.0
hurricane-michael_00000436,严重损毁,4,318.0
hurricane-michael_00000436,完全损毁,2,286.0
hurricane-michael_00000437,完好,43,15057.0
hurricane-michael_00000437,轻微损毁,16,2889.0
hurricane-michael_00000437,严重损毁,1,31.0
hurricane-michael_00000437,完全损毁,0,0.0
hurricane-michael_00000447,完好,112,25116.0
hurricane-michael_00000447,轻微损毁,23,6111.0
hurricane-michael_00000447,严重损毁,0,0.0
hurricane-michael_00000447,完全损毁,1,99.0
hurricane-michael_00000450,完好,34,9977.0
hurricane-michael_00000450,轻微损毁,15,6563.0
hurricane-michael_00000450,严重损毁,0,0.0
hurricane-michael_00000450,完全损毁,4,672.0
hurricane-michael_00000459,完好,61,13046.0
hurricane-michael_00000459,轻微损毁,2,190.0
hurricane-michael_00000459,严重损毁,0,0.0
hurricane-michael_00000459,完全损毁,1,439.0
hurricane-michael_00000468,完好,85,19630.0
hurricane-michael_00000468,轻微损毁,2,382.0
hurricane-michael_00000468,严重损毁,0,0.0
hurricane-michael_00000468,完全损毁,0,0.0
hurricane-michael_00000471,完好,110,20842.0
hurricane-michael_00000471,轻微损毁,0,0.0
hurricane-michael_00000471,严重损毁,0,0.0
hurricane-michael_00000471,完全损毁,0,0.0
hurricane-michael_00000477,完好,70,21774.0
hurricane-michael_00000477,轻微损毁,4,1752.0
hurricane-michael_00000477,严重损毁,0,0.0
hurricane-michael_00000477,完全损毁,0,0.0
hurricane-michael_00000478,完好,62,27853.0
hurricane-michael_00000478,轻微损毁,3,1139.0
hurricane-michael_00000478,严重损毁,0,0.0
hurricane-michael_00000478,完全损毁,0,0.0
hurricane-michael_00000481,完好,72,25659.0
hurricane-michael_00000481,轻微损毁,5,1736.0
hurricane-michael_00000481,严重损毁,0,0.0
hurricane-michael_00000481,完全损毁,0,0.0
hurricane-michael_00000507,完好,50,9885.0
hurricane-michael_00000507,轻微损毁,3,841.0
hurricane-michael_00000507,严重损毁,0,0.0
hurricane-michael_00000507,完全损毁,0,0.0
hurricane-michael_00000518,完好,123,31422.0
hurricane-michael_00000518,轻微损毁,0,0.0
hurricane-michael_00000518,严重损毁,0,0.0
hurricane-michael_00000518,完全损毁,0,0.0
hurricane-michael_00000526,完好,61,19592.0
hurricane-michael_00000526,轻微损毁,1,279.0
hurricane-michael_00000526,严重损毁,0,0.0
hurricane-michael_00000526,完全损毁,0,0.0
hurricane-michael_00000533,完好,54,38610.0
hurricane-michael_00000533,轻微损毁,0,0.0
hurricane-michael_00000533,严重损毁,0,0.0
hurricane-michael_00000533,完全损毁,1,67.0
hurricane-michael_00000534,完好,9,1852.0
hurricane-michael_00000534,轻微损毁,0,0.0
hurricane-michael_00000534,严重损毁,0,0.0
hurricane-michael_00000534,完全损毁,1,227.0
hurricane-michael_00000544,完好,10,5189.0
hurricane-michael_00000544,轻微损毁,0,0.0
hurricane-michael_00000544,严重损毁,0,0.0
hurricane-michael_00000544,完全损毁,1,45.0
hurricane-michael_00000545,完好,26,12395.0
hurricane-michael_00000545,轻微损毁,0,0.0
hurricane-michael_00000545,严重损毁,0,0.0
hurricane-michael_00000545,完全损毁,0,0.0
mexico-earthquake_00000005,完好,132,59142.0
mexico-earthquake_00000005,轻微损毁,0,0.0
mexico-earthquake_00000005,严重损毁,0,0.0
mexico-earthquake_00000005,完全损毁,0,0.0
mexico-earthquake_00000006,完好,197,65515.0
mexico-earthquake_00000006,轻微损毁,0,0.0
mexico-earthquake_00000006,严重损毁,0,0.0
mexico-earthquake_00000006,完全损毁,0,0.0
mexico-earthquake_00000010,完好,150,73680.0
mexico-earthquake_00000010,轻微损毁,0,0.0
mexico-earthquake_00000010,严重损毁,0,0.0
mexico-earthquake_00000010,完全损毁,0,0.0
mexico-earthquake_00000012,完好,133,41939.0
mexico-earthquake_00000012,轻微损毁,0,0.0
mexico-earthquake_00000012,严重损毁,0,0.0
mexico-earthquake_00000012,完全损毁,0,0.0
mexico-earthquake_00000022,完好,79,31569.0
mexico-earthquake_00000022,轻微损毁,0,0.0
mexico-earthquake_00000022,严重损毁,0,0.0
mexico-earthquake_00000022,完全损毁,0,0.0
mexico-earthquake_00000025,完好,45,9260.0
mexico-earthquake_00000025,轻微损毁,0,0.0
mexico-earthquake_00000025,严重损毁,0,0.0
mexico-earthquake_00000025,完全损毁,0,0.0
mexico-earthquake_00000028,完好,89,49106.0
mexico-earthquake_00000028,轻微损毁,0,0.0
mexico-earthquake_00000028,严重损毁,0,0.0
mexico-earthquake_00000028,完全损毁,0,0.0
mexico-earthquake_00000058,完好,174,28031.0
mexico-earthquake_00000058,轻微损毁,0,0.0
mexico-earthquake_00000058,严重损毁,0,0.0
mexico-earthquake_00000058,完全损毁,0,0.0
mexico-earthquake_00000061,完好,187,71228.0
mexico-earthquake_00000061,轻微损毁,0,0.0
mexico-earthquake_00000061,严重损毁,0,0.0
mexico-earthquake_00000061,完全损毁,0,0.0
mexico-earthquake_00000063,完好,157,62388.0
mexico-earthquake_00000063,轻微损毁,0,0.0
mexico-earthquake_00000063,严重损毁,0,0.0
mexico-earthquake_00000063,完全损毁,0,0.0
mexico-earthquake_00000065,完好,159,62112.0
mexico-earthquake_00000065,轻微损毁,0,0.0
mexico-earthquake_00000065,严重损毁,0,0.0
mexico-earthquake_00000065,完全损毁,0,0.0
mexico-earthquake_00000069,完好,112,41264.0
mexico-earthquake_00000069,轻微损毁,0,0.0
mexico-earthquake_00000069,严重损毁,0,0.0
mexico-earthquake_00000069,完全损毁,0,0.0
mexico-earthquake_00000076,完好,134,50182.0
mexico-earthquake_00000076,轻微损毁,0,0.0
mexico-earthquake_00000076,严重损毁,0,0.0
mexico-earthquake_00000076,完全损毁,0,0.0
mexico-earthquake_00000080,完好,165,73740.0
mexico-earthquake_00000080,轻微损毁,0,0.0
mexico-earthquake_00000080,严重损毁,0,0.0
mexico-earthquake_00000080,完全损毁,0,0.0
mexico-earthquake_00000090,完好,95,52710.0
mexico-earthquake_00000090,轻微损毁,0,0.0
mexico-earthquake_00000090,严重损毁,0,0.0
mexico-earthquake_00000090,完全损毁,0,0.0
mexico-earthquake_00000094,完好,210,69447.0
mexico-earthquake_00000094,轻微损毁,0,0.0
mexico-earthquake_00000094,严重损毁,0,0.0
mexico-earthquake_00000094,完全损毁,0,0.0
mexico-earthquake_00000095,完好,38,20081.0
mexico-earthquake_00000095,轻微损毁,0,0.0
mexico-earthquake_00000095,严重损毁,0,0.0
mexico-earthquake_00000095,完全损毁,0,0.0
mexico-earthquake_00000106,完好,10,7333.0
mexico-earthquake_00000106,轻微损毁,0,0.0
mexico-earthquake_00000106,严重损毁,0,0.0
mexico-earthquake_00000106,完全损毁,0,0.0
mexico-earthquake_00000109,完好,48,40702.0
mexico-earthquake_00000109,轻微损毁,0,0.0
mexico-earthquake_00000109,严重损毁,0,0.0
mexico-earthquake_00000109,完全损毁,0,0.0
mexico-earthquake_00000113,完好,37,28998.0
mexico-earthquake_00000113,轻微损毁,1,52.0
mexico-earthquake_00000113,严重损毁,0,0.0
mexico-earthquake_00000113,完全损毁,0,0.0
mexico-earthquake_00000117,完好,313,55580.0
mexico-earthquake_00000117,轻微损毁,0,0.0
mexico-earthquake_00000117,严重损毁,0,0.0
mexico-earthquake_00000117,完全损毁,0,0.0
mexico-earthquake_00000121,完好,167,60353.0
mexico-earthquake_00000121,轻微损毁,0,0.0
mexico-earthquake_00000121,严重损毁,0,0.0
mexico-earthquake_00000121,完全损毁,0,0.0
mexico-earthquake_00000124,完好,136,53652.0
mexico-earthquake_00000124,轻微损毁,0,0.0
mexico-earthquake_00000124,严重损毁,0,0.0
mexico-earthquake_00000124,完全损毁,0,0.0
mexico-earthquake_00000131,完好,170,39915.0
mexico-earthquake_00000131,轻微损毁,0,0.0
mexico-earthquake_00000131,严重损毁,0,0.0
mexico-earthquake_00000131,完全损毁,0,0.0
mexico-earthquake_00000135,完好,139,51024.0
mexico-earthquake_00000135,轻微损毁,0,0.0
mexico-earthquake_00000135,严重损毁,0,0.0
mexico-earthquake_00000135,完全损毁,0,0.0
mexico-earthquake_00000139,完好,123,69971.0
mexico-earthquake_00000139,轻微损毁,0,0.0
mexico-earthquake_00000139,严重损毁,0,0.0
mexico-earthquake_00000139,完全损毁,0,0.0
mexico-earthquake_00000157,完好,56,7457.0
mexico-earthquake_00000157,轻微损毁,0,0.0
mexico-earthquake_00000157,严重损毁,0,0.0
mexico-earthquake_00000157,完全损毁,0,0.0
mexico-earthquake_00000161,完好,66,9429.0
mexico-earthquake_00000161,轻微损毁,0,0.0
mexico-earthquake_00000161,严重损毁,0,0.0
mexico-earthquake_00000161,完全损毁,1,44.0
mexico-earthquake_00000163,完好,231,48320.0
mexico-earthquake_00000163,轻微损毁,0,0.0
mexico-earthquake_00000163,严重损毁,0,0.0
mexico-earthquake_00000163,完全损毁,0,0.0
mexico-earthquake_00000169,完好,8,2619.0
mexico-earthquake_00000169,轻微损毁,0,0.0
mexico-earthquake_00000169,严重损毁,1,6535.0
mexico-earthquake_00000169,完全损毁,0,0.0
mexico-earthquake_00000174,完好,70,27984.0
mexico-earthquake_00000174,轻微损毁,0,0.0
mexico-earthquake_00000174,严重损毁,0,0.0
mexico-earthquake_00000174,完全损毁,0,0.0
mexico-earthquake_00000178,完好,59,30486.0
mexico-earthquake_00000178,轻微损毁,0,0.0
mexico-earthquake_00000178,严重损毁,0,0.0
mexico-earthquake_00000178,完全损毁,0,0.0
mexico-earthquake_00000180,完好,130,36511.0
mexico-earthquake_00000180,轻微损毁,0,0.0
mexico-earthquake_00000180,严重损毁,0,0.0
mexico-earthquake_00000180,完全损毁,1,219.0
mexico-earthquake_00000183,完好,204,47570.0
mexico-earthquake_00000183,轻微损毁,0,0.0
mexico-earthquake_00000183,严重损毁,0,0.0
mexico-earthquake_00000183,完全损毁,0,0.0
mexico-earthquake_00000187,完好,153,32070.0
mexico-earthquake_00000187,轻微损毁,0,0.0
mexico-earthquake_00000187,严重损毁,0,0.0
mexico-earthquake_00000187,完全损毁,0,0.0
mexico-earthquake_00000188,完好,172,37179.0
mexico-earthquake_00000188,轻微损毁,0,0.0
mexico-earthquake_00000188,严重损毁,0,0.0
mexico-earthquake_00000188,完全损毁,0,0.0
mexico-earthquake_00000189,完好,105,69429.0
mexico-earthquake_00000189,轻微损毁,0,0.0
mexico-earthquake_00000189,严重损毁,0,0.0
mexico-earthquake_00000189,完全损毁,0,0.0
mexico-earthquake_00000190,完好,27,8979.0
mexico-earthquake_00000190,轻微损毁,0,0.0
mexico-earthquake_00000190,严重损毁,0,0.0
mexico-earthquake_00000190,完全损毁,0,0.0
midwest-flooding_00000000,完好,1,29.0
midwest-flooding_00000000,轻微损毁,0,0.0
midwest-flooding_00000000,严重损毁,3,106.0
midwest-flooding_00000000,完全损毁,1,56.0
midwest-flooding_00000004,完好,64,25698.0
midwest-flooding_00000004,轻微损毁,0,0.0
